"sex";"age_years";"KinshipR";"MutualismR";"ExchangeR";"HawkR";"DoveR";"DivisionR";"PossessionR";"KinshipJ";"MutualismJ";"ExchangeJ";"HawkJ";"DoveJ";"DivisionJ";"PossessionJ"
"Male";31;70.6666666666667;68.3333333333333;72;70.3333333333333;54.6666666666667;55.3333333333333;77.3333333333333;73;79.3333333333333;81;67;39.3333333333333;92;50.3333333333333
"Male";30;65;56.3333333333333;82;78.6666666666667;37;47.6666666666667;77.3333333333333;82;65;67.6666666666667;60.6666666666667;69.6666666666667;76;52
"Female";39;68.6666666666667;74.6666666666667;68;60.6666666666667;46.3333333333333;60.3333333333333;80.3333333333333;85.3333333333333;77.6666666666667;97.6666666666667;65.6666666666667;51.3333333333333;91.6666666666667;42.6666666666667
"Female";30;80.3333333333333;74;78;82;55;45;69;82.3333333333333;91;75.3333333333333;87.3333333333333;49.3333333333333;77.3333333333333;53
"Female";58;66;73.6666666666667;58.3333333333333;59.3333333333333;52.6666666666667;4.66666666666667;82.6666666666667;62;67;64;61.6666666666667;69;62.6666666666667;19
"Male";53;69.3333333333333;65;78;62.3333333333333;40.6666666666667;53.6666666666667;67.6666666666667;29.6666666666667;65;74;83.6666666666667;63;74.6666666666667;8
"Female";45;68.6666666666667;70.3333333333333;70;72;79;79.3333333333333;71;73.3333333333333;76.6666666666667;65.3333333333333;70.6666666666667;70.6666666666667;69.3333333333333;68
"Male";40;88.3333333333333;70;66.6666666666667;82;54;54.3333333333333;87;86;84.3333333333333;87.3333333333333;51.3333333333333;68.3333333333333;76.3333333333333;32
"Female";50;62.6666666666667;45.6666666666667;73;38.3333333333333;52.3333333333333;71.6666666666667;71;91.3333333333333;87.3333333333333;87;87.3333333333333;81;73.3333333333333;7.33333333333333
"Female";37;69.3333333333333;58;77;62.3333333333333;63.6666666666667;70.3333333333333;70;51.6666666666667;65.3333333333333;77;48.6666666666667;37.6666666666667;72.6666666666667;48.6666666666667
"Female";47;65.3333333333333;63;73;73;65.3333333333333;71;92.3333333333333;57.3333333333333;71.6666666666667;80.3333333333333;83;48.3333333333333;56.3333333333333;63
"Female";46;76.6666666666667;56.6666666666667;93;86;78.6666666666667;59.3333333333333;86;46.3333333333333;57.3333333333333;89;99;55.3333333333333;58.6666666666667;54.3333333333333
"Female";52;71.3333333333333;41.3333333333333;35.6666666666667;12;37.3333333333333;30.3333333333333;58.3333333333333;71;41.6666666666667;74;38.3333333333333;61.6666666666667;60.3333333333333;62.3333333333333
"Male";57;82.6666666666667;73.6666666666667;83.6666666666667;80.3333333333333;84.6666666666667;61.6666666666667;82.6666666666667;83.3333333333333;67.6666666666667;64.3333333333333;83.6666666666667;32;92;61.6666666666667
"Female";41;67.6666666666667;59.6666666666667;70.6666666666667;66;56.6666666666667;77;75.3333333333333;62.6666666666667;57.6666666666667;70.3333333333333;76.6666666666667;45;71.3333333333333;44.3333333333333
"Female";71;71.3333333333333;84.3333333333333;67.6666666666667;48.3333333333333;38;53.6666666666667;54;70.6666666666667;74.6666666666667;56.3333333333333;62;65.3333333333333;91.6666666666667;14.6666666666667
"Male";54;89.6666666666667;91.3333333333333;91.6666666666667;93.3333333333333;77.6666666666667;96;73.6666666666667;51.3333333333333;86.6666666666667;73;52;63.6666666666667;93.3333333333333;66
"Male";45;48.3333333333333;48;44;49.3333333333333;43.3333333333333;22;50;68.3333333333333;53.3333333333333;48.6666666666667;66;34.6666666666667;60.3333333333333;34.3333333333333
"Female";53;66.6666666666667;62.6666666666667;81.3333333333333;72;43.3333333333333;43.3333333333333;37.3333333333333;86.6666666666667;65;64.3333333333333;86.3333333333333;27.6666666666667;70.6666666666667;43.3333333333333
"Female";51;80;70.6666666666667;81.3333333333333;79;33.3333333333333;81;85.6666666666667;83;70;79.6666666666667;53;53;81.3333333333333;37.6666666666667
"Female";37;67.6666666666667;72.3333333333333;76.3333333333333;52.6666666666667;60.3333333333333;42.3333333333333;81;77.6666666666667;52.6666666666667;69;83;43.6666666666667;22.6666666666667;25.3333333333333
"Male";48;53.6666666666667;29.6666666666667;13;26;20.6666666666667;40.6666666666667;65.6666666666667;50.3333333333333;67.6666666666667;65.6666666666667;65.3333333333333;83.6666666666667;46;39.3333333333333
"Male";44;99;83.6666666666667;92.3333333333333;66.3333333333333;63.6666666666667;66;70.3333333333333;77.6666666666667;92;72.3333333333333;59.6666666666667;64.3333333333333;78;7
"Female";51;74.6666666666667;40;85.3333333333333;49.6666666666667;66.3333333333333;43;78.3333333333333;75;54;54.6666666666667;49.6666666666667;84.6666666666667;21.3333333333333;21.6666666666667
"Male";53;66;50.6666666666667;34.6666666666667;55;41;35.3333333333333;39;60.6666666666667;63.6666666666667;59.3333333333333;67.6666666666667;68.6666666666667;68;5.66666666666667
"Male";66;65;59.6666666666667;70;69;62.3333333333333;62;68;53.6666666666667;76.3333333333333;75.3333333333333;42.3333333333333;70;67.3333333333333;66.3333333333333
"Male";54;85.6666666666667;64.3333333333333;72.3333333333333;66;64.3333333333333;74.6666666666667;88;68.3333333333333;70;60.3333333333333;77;47.3333333333333;72.6666666666667;17
"Male";61;84.6666666666667;42.6666666666667;50;87;58;53.6666666666667;70.3333333333333;80.3333333333333;78.6666666666667;77.6666666666667;82.3333333333333;65.6666666666667;40.6666666666667;47
"Female";33;71.6666666666667;69.6666666666667;75;68.6666666666667;75;77.3333333333333;44.6666666666667;45.3333333333333;55.3333333333333;60;60.3333333333333;75.6666666666667;89;57.6666666666667
"Male";54;73.6666666666667;79;84;79.6666666666667;75.6666666666667;80.3333333333333;81.3333333333333;72.6666666666667;77;76.6666666666667;79;57.6666666666667;50.3333333333333;31.6666666666667
"Male";40;33.3333333333333;14.6666666666667;53.3333333333333;11.6666666666667;23;48.6666666666667;68.3333333333333;57.6666666666667;60.6666666666667;56;54.6666666666667;44.6666666666667;66.6666666666667;38.3333333333333
"Female";54;71;60.6666666666667;71.6666666666667;54.6666666666667;63.6666666666667;57.6666666666667;60.6666666666667;46.3333333333333;66.3333333333333;80.3333333333333;55.6666666666667;36.3333333333333;81.6666666666667;40.3333333333333
"Female";46;97;66.3333333333333;98.3333333333333;83.3333333333333;81.6666666666667;90.3333333333333;90.3333333333333;98.3333333333333;78.3333333333333;80.6666666666667;86.6666666666667;72;80.3333333333333;30
"Male";29;82.3333333333333;56.3333333333333;73.3333333333333;66.3333333333333;48.3333333333333;69;77;64.6666666666667;79.3333333333333;82.3333333333333;43.6666666666667;64.6666666666667;68.6666666666667;29.6666666666667
"Female";22;25.3333333333333;38.6666666666667;54.6666666666667;48;16;42.3333333333333;74.6666666666667;79.6666666666667;53.3333333333333;60;90;41.3333333333333;89;29.6666666666667
"Female";36;77;83;82.3333333333333;74.6666666666667;68.3333333333333;93.3333333333333;70;62.6666666666667;94;97;61.6666666666667;60.6666666666667;73.3333333333333;29
"Male";33;61.6666666666667;51;42.6666666666667;55.6666666666667;53.6666666666667;53;35.3333333333333;55.3333333333333;53.3333333333333;65.6666666666667;59.6666666666667;51.6666666666667;74.3333333333333;57
"Female";32;30.6666666666667;24.6666666666667;36.3333333333333;52.3333333333333;29;53;42.6666666666667;39.3333333333333;49.3333333333333;50.3333333333333;36.3333333333333;7.33333333333333;67.6666666666667;26.6666666666667
"Male";42;74.6666666666667;55.3333333333333;64.6666666666667;66.6666666666667;55.6666666666667;66.3333333333333;71.6666666666667;56.6666666666667;69;64;85.3333333333333;39.3333333333333;42.3333333333333;62.3333333333333
"Female";49;46.3333333333333;68;87;86.6666666666667;28;52;76.6666666666667;23.6666666666667;61;72.6666666666667;40.3333333333333;20;97.6666666666667;32.6666666666667
"Female";64;58;60;50;45.6666666666667;39.6666666666667;26;41;35.3333333333333;67;71;29;51.6666666666667;44.6666666666667;36
"Female";42;73;74.3333333333333;71.6666666666667;77.3333333333333;55;67.3333333333333;74;93.6666666666667;71.6666666666667;78.6666666666667;26.6666666666667;55;71.6666666666667;35.6666666666667
"Female";57;98.6666666666667;94.3333333333333;98;91.6666666666667;56.3333333333333;71.3333333333333;79;84;71.6666666666667;82.6666666666667;85.3333333333333;63.3333333333333;60.3333333333333;14
"Male";51;66.6666666666667;83.3333333333333;73;76.6666666666667;65.3333333333333;48.6666666666667;56.3333333333333;65;73;84.3333333333333;75.3333333333333;58.6666666666667;74.3333333333333;39
"Female";54;74.6666666666667;57.6666666666667;66;52;55.6666666666667;66;70;44.3333333333333;62.6666666666667;64.6666666666667;77.3333333333333;47.6666666666667;80;35.3333333333333
"Female";31;33;30.3333333333333;42;32;5;11.3333333333333;28.3333333333333;58.3333333333333;54;63.6666666666667;66.6666666666667;24.6666666666667;84.6666666666667;47
"Female";41;80;80;95.6666666666667;97.6666666666667;65;95.3333333333333;79;65;11;52.6666666666667;84;75.3333333333333;61.6666666666667;38.3333333333333
"Female";35;81.6666666666667;58.3333333333333;60;77;64.3333333333333;60.3333333333333;70.3333333333333;92.6666666666667;86.3333333333333;61.6666666666667;63;58.6666666666667;65.6666666666667;15
"Female";36;62.6666666666667;28.6666666666667;38;57.6666666666667;26;18.6666666666667;32.6666666666667;88;68.3333333333333;49;47.6666666666667;64;56.3333333333333;46.6666666666667
"Male";28;63.6666666666667;17;80.3333333333333;51.3333333333333;21.6666666666667;59;37.6666666666667;58.6666666666667;60.6666666666667;61;63;58;72.3333333333333;36.6666666666667
"Female";50;80;67.3333333333333;74;91;64;47;89.3333333333333;66.3333333333333;67.3333333333333;78.3333333333333;90.6666666666667;61.3333333333333;77.3333333333333;41.3333333333333
"Female";39;88.6666666666667;67;88.3333333333333;96.3333333333333;74.6666666666667;68;89.3333333333333;66.3333333333333;60.6666666666667;63.3333333333333;80;71.6666666666667;82.3333333333333;42.3333333333333
"Male";40;87.3333333333333;54.6666666666667;77;63.6666666666667;60.3333333333333;56.6666666666667;78.3333333333333;83.6666666666667;66.3333333333333;59.6666666666667;69.6666666666667;67.3333333333333;63.3333333333333;40.3333333333333
"Female";55;99.3333333333333;93.6666666666667;89.6666666666667;91.3333333333333;50.6666666666667;82.6666666666667;88.6666666666667;88.3333333333333;81.6666666666667;97.6666666666667;97;44.6666666666667;60.6666666666667;26.6666666666667
"Male";62;73.6666666666667;75.3333333333333;88;63;45.3333333333333;54.3333333333333;79;68;73;78.6666666666667;60.6666666666667;48;59.3333333333333;32.3333333333333
"Female";38;76.3333333333333;78.6666666666667;83;61.3333333333333;61.6666666666667;57;61.3333333333333;64.6666666666667;69;77.6666666666667;48;61.3333333333333;83.3333333333333;58.6666666666667
"Female";62;65;56;38.6666666666667;66.6666666666667;53.6666666666667;51;63.6666666666667;72.6666666666667;74.6666666666667;73.6666666666667;58.3333333333333;64;88.3333333333333;30
"Male";46;67.6666666666667;75;65;77.3333333333333;49.3333333333333;68;74;77.3333333333333;93;79.3333333333333;78;78;83.6666666666667;56
"Male";52;93.6666666666667;69.6666666666667;95.6666666666667;79.3333333333333;61.6666666666667;76.6666666666667;84.6666666666667;88;53.3333333333333;81.6666666666667;86.3333333333333;52.3333333333333;80;7.33333333333333
"Female";42;42.6666666666667;28.6666666666667;63;34.3333333333333;59.6666666666667;43.3333333333333;61.6666666666667;91.3333333333333;56.3333333333333;89.6666666666667;60.3333333333333;58;68;41.6666666666667
"Female";32;58.3333333333333;29.3333333333333;79.3333333333333;44.6666666666667;48.6666666666667;54.3333333333333;87.3333333333333;70.3333333333333;50.6666666666667;53.3333333333333;61;43;86.6666666666667;36.3333333333333
"Male";29;30.3333333333333;44.6666666666667;53;77.6666666666667;44;35.6666666666667;71.6666666666667;76;74.6666666666667;77;80.6666666666667;51.6666666666667;83.3333333333333;56
"Male";41;65.3333333333333;47.6666666666667;72;72;48.3333333333333;71;74.6666666666667;66.3333333333333;81.6666666666667;84;60;54.3333333333333;77.6666666666667;36
"Male";35;83.3333333333333;76;87.6666666666667;79.3333333333333;67.3333333333333;70.6666666666667;82.6666666666667;81;92;69.6666666666667;60.3333333333333;61;95;43
"Female";59;64;50.6666666666667;57.6666666666667;54.6666666666667;62;51.3333333333333;50.6666666666667;92.3333333333333;55;80.3333333333333;87.6666666666667;68;76.6666666666667;68.3333333333333
"Female";31;58.3333333333333;49;40.3333333333333;59.3333333333333;10.6666666666667;50;41;56.3333333333333;67;63.3333333333333;74.6666666666667;57.3333333333333;65.3333333333333;44.3333333333333
"Male";58;89.6666666666667;65.6666666666667;66;85.3333333333333;68.3333333333333;62.6666666666667;83.3333333333333;70;68.6666666666667;69.6666666666667;67.3333333333333;59.3333333333333;83.6666666666667;73.6666666666667
"Female";41;73;61;83;68.3333333333333;51.6666666666667;58.6666666666667;88;62;65.6666666666667;70;60.3333333333333;48.6666666666667;83.6666666666667;30.3333333333333
"Female";58;74.6666666666667;71.6666666666667;64;74.6666666666667;63;68.3333333333333;65;64;74.6666666666667;66.6666666666667;83.3333333333333;62;80.3333333333333;25
"Female";51;86.6666666666667;67;78;73.3333333333333;55;59.3333333333333;78;94.6666666666667;58.3333333333333;80.3333333333333;92.3333333333333;50.6666666666667;65;58.3333333333333
"Female";43;16.3333333333333;10.3333333333333;10.3333333333333;14;13.6666666666667;18;43;90.3333333333333;21.6666666666667;67;46.3333333333333;37;84.6666666666667;45.3333333333333
"Female";46;65.3333333333333;78;75;64.3333333333333;70.6666666666667;55.3333333333333;77;68.6666666666667;55;70.6666666666667;94.3333333333333;54;64.6666666666667;35.3333333333333
"Male";52;55.6666666666667;86;76;61;57.6666666666667;64;70;12.6666666666667;65;77.6666666666667;89;53.3333333333333;90.3333333333333;26.3333333333333
"Female";45;39.3333333333333;38;60;54.3333333333333;54.3333333333333;10.3333333333333;26;37;46.6666666666667;45.6666666666667;46;56.3333333333333;80.6666666666667;38
"Female";36;29.6666666666667;26.3333333333333;46.6666666666667;16.6666666666667;44.3333333333333;46;50.6666666666667;53;57.3333333333333;50.6666666666667;55.3333333333333;15;54.6666666666667;36.3333333333333
"Female";41;89.3333333333333;72.3333333333333;78.3333333333333;68.3333333333333;65.6666666666667;28.3333333333333;48.3333333333333;85.3333333333333;67.6666666666667;57;72.3333333333333;43;83;29.6666666666667
"Male";61;81.6666666666667;65.3333333333333;89;66.6666666666667;74;84;66.3333333333333;61;55;61.6666666666667;62;74;68.6666666666667;34.3333333333333
"Female";47;63.3333333333333;39;79;58.6666666666667;41.3333333333333;39.3333333333333;45;67;66.3333333333333;75.3333333333333;45;69.6666666666667;64;7
"Female";55;67.3333333333333;58.3333333333333;43;76.6666666666667;45.3333333333333;52.6666666666667;68;62.3333333333333;66.3333333333333;84.6666666666667;56.6666666666667;71.3333333333333;69.3333333333333;65.6666666666667
"Female";62;55.6666666666667;78.6666666666667;70.3333333333333;77.6666666666667;78;53.3333333333333;79.6666666666667;47.3333333333333;68.6666666666667;60.6666666666667;80.6666666666667;76.6666666666667;91.3333333333333;42.6666666666667
"Female";46;78;19.6666666666667;85;27;27;8.33333333333333;49.6666666666667;54.3333333333333;46;64;38;46.3333333333333;78.3333333333333;21
"Female";28;81.3333333333333;61;53.3333333333333;62.6666666666667;57.6666666666667;49;44.6666666666667;72;54.3333333333333;59;91.6666666666667;70;79;47.3333333333333
"Female";47;55.6666666666667;10.6666666666667;30.6666666666667;44.6666666666667;21.6666666666667;45.3333333333333;54;73.6666666666667;60;68.6666666666667;44.6666666666667;46;78.6666666666667;50.3333333333333
"Male";50;66.3333333333333;68.6666666666667;65.3333333333333;71;66;61.6666666666667;70.6666666666667;88;56.6666666666667;70;94;80.6666666666667;58.6666666666667;16
"Male";53;89.3333333333333;87.3333333333333;77.6666666666667;67;62;66.6666666666667;88.3333333333333;74.3333333333333;86.6666666666667;77.3333333333333;84;60.6666666666667;74.3333333333333;36.6666666666667
"Male";58;79;66.3333333333333;71.6666666666667;56.3333333333333;71.6666666666667;68.3333333333333;76.3333333333333;71.6666666666667;62.6666666666667;64.6666666666667;79.3333333333333;77.3333333333333;72;24.3333333333333
"Female";44;73;50.6666666666667;68;67.6666666666667;64.3333333333333;59;80.3333333333333;77.3333333333333;58.3333333333333;59;69;56.3333333333333;82;49.6666666666667
"Female";43;58.6666666666667;58;59.6666666666667;59.3333333333333;63;51.6666666666667;56.6666666666667;83;89.6666666666667;71.3333333333333;64.6666666666667;60.6666666666667;81;57.6666666666667
"Female";33;62.3333333333333;51;56.3333333333333;63.3333333333333;30;60.6666666666667;85.3333333333333;90.3333333333333;82.6666666666667;85.3333333333333;94;61;75.3333333333333;63.3333333333333
"Female";57;80.6666666666667;78.6666666666667;82.3333333333333;73;52.6666666666667;67;77.6666666666667;79.6666666666667;79;47;69.3333333333333;55.3333333333333;78.3333333333333;23.3333333333333
"Male";47;81.3333333333333;76;67.6666666666667;95.3333333333333;46.3333333333333;36;35.6666666666667;73.6666666666667;74.6666666666667;74;99.3333333333333;37.3333333333333;59.3333333333333;38.3333333333333
"Female";50;74.6666666666667;64.6666666666667;66;71.6666666666667;62;45.3333333333333;63;80;61.6666666666667;68.6666666666667;56.3333333333333;50;60;24.3333333333333
"Female";43;66.6666666666667;64.3333333333333;66;50.6666666666667;35.3333333333333;32;40.6666666666667;64.3333333333333;66.6666666666667;50;59;68.6666666666667;60.3333333333333;20.6666666666667
"Female";36;44.6666666666667;44.6666666666667;66.3333333333333;33;16.3333333333333;33.6666666666667;74.6666666666667;20;47;84;33.3333333333333;33;44.3333333333333;43.6666666666667
"Female";54;76.3333333333333;54;69.6666666666667;74;35.3333333333333;64;9.66666666666667;75.3333333333333;47;66;67;51.6666666666667;70.3333333333333;22.6666666666667
"Female";54;74.3333333333333;67.3333333333333;79;72.3333333333333;69;59;67.6666666666667;41.3333333333333;67.3333333333333;58.6666666666667;48.3333333333333;71;70;39
"Male";37;69;84.3333333333333;87;83;64.6666666666667;40;87.6666666666667;57;39;84;66;57.6666666666667;65.3333333333333;43.3333333333333
"Female";38;69.6666666666667;52.3333333333333;74;66.3333333333333;50;49;74;61.6666666666667;62.3333333333333;54;49;36.3333333333333;60.6666666666667;23
"Female";45;23.6666666666667;34;79.6666666666667;60;35.3333333333333;73.6666666666667;71.6666666666667;62.6666666666667;68.3333333333333;84;38;43.3333333333333;51.6666666666667;34
"Male";42;69;40.3333333333333;61.3333333333333;62.6666666666667;48;61;63.3333333333333;67.3333333333333;57.3333333333333;76;56.6666666666667;9.66666666666667;71;39.6666666666667
"Male";34;64.6666666666667;58.3333333333333;80;65;66.3333333333333;47.3333333333333;87;58;88.6666666666667;86.6666666666667;69.3333333333333;23.3333333333333;98;64.3333333333333
"Female";34;51.6666666666667;64;82.6666666666667;72.6666666666667;54;44.3333333333333;82.6666666666667;60.6666666666667;63;69.6666666666667;58;57;60.6666666666667;58.3333333333333
"Male";37;63;46.6666666666667;56;83;29.3333333333333;57.6666666666667;53.3333333333333;51;60.6666666666667;56.3333333333333;74;39.6666666666667;77.6666666666667;34.6666666666667
"Female";45;47;61.3333333333333;54.6666666666667;49;49;49.3333333333333;54.3333333333333;51.3333333333333;58.6666666666667;64;45;63.6666666666667;62.6666666666667;27.3333333333333
"Female";54;70.6666666666667;55.3333333333333;77.6666666666667;29.3333333333333;65.3333333333333;26;44.3333333333333;57;71.3333333333333;78.3333333333333;66.6666666666667;77;68.6666666666667;39.6666666666667
"Male";68;61.3333333333333;51;49.3333333333333;69.3333333333333;52.6666666666667;72.3333333333333;81;93.3333333333333;52.6666666666667;73.3333333333333;76.3333333333333;32;56.3333333333333;39.3333333333333
"Male";40;65.3333333333333;53.6666666666667;57;64;53.3333333333333;47.3333333333333;49.3333333333333;88;79;70.6666666666667;83.3333333333333;65.3333333333333;77.6666666666667;42
"Female";57;82;67.3333333333333;81;79.6666666666667;80;52.3333333333333;79;94.6666666666667;86;88;86;80;78;33
"Male";46;72;53.3333333333333;67;59.3333333333333;50.6666666666667;65;67;73.6666666666667;88.3333333333333;83.3333333333333;57.6666666666667;62;74.3333333333333;42.6666666666667
"Female";58;84.3333333333333;63;59.3333333333333;66;59.6666666666667;58;71.3333333333333;66;64;63.6666666666667;61.6666666666667;56.3333333333333;93.3333333333333;54.3333333333333
"Female";51;59.3333333333333;62;69;62;51.6666666666667;63.6666666666667;62.6666666666667;79;71;74.6666666666667;68;66;94.6666666666667;95.3333333333333
"Female";47;90;86.6666666666667;79.6666666666667;88.6666666666667;57.6666666666667;28;79.3333333333333;95;83.3333333333333;56;85.6666666666667;62.6666666666667;63.6666666666667;32.3333333333333
"Male";35;87.3333333333333;56.3333333333333;80.3333333333333;56;66;63.6666666666667;99.3333333333333;63;45.3333333333333;97;47;53.3333333333333;43.3333333333333;13.3333333333333
"Female";35;96.6666666666667;78.3333333333333;98.6666666666667;86.6666666666667;64;65.3333333333333;68;90;60.6666666666667;34.6666666666667;31;73.3333333333333;81;43
"Male";44;63;62;84;67;72.3333333333333;65.3333333333333;74.6666666666667;58;58.3333333333333;68;70;75;42.3333333333333;53.3333333333333
"Female";39;62;60.6666666666667;57.3333333333333;74.6666666666667;69;52.3333333333333;78;67;65;92.3333333333333;79.3333333333333;63;99.3333333333333;26.3333333333333
"Female";43;74;67.3333333333333;66;57;68.6666666666667;65;71;70.3333333333333;63;64;68.3333333333333;63.6666666666667;60.6666666666667;67.3333333333333
"Male";59;57.3333333333333;65;62;23.6666666666667;47.6666666666667;33.3333333333333;70;65.3333333333333;54.6666666666667;67.6666666666667;55;38;53.6666666666667;57
"Male";36;52.3333333333333;22.6666666666667;35.3333333333333;32.6666666666667;32;55.6666666666667;57.3333333333333;63;91;63;56.3333333333333;48.3333333333333;82.3333333333333;28.3333333333333
"Male";43;80.6666666666667;64.6666666666667;77.6666666666667;74.6666666666667;52.6666666666667;51.3333333333333;68.6666666666667;91.3333333333333;78.6666666666667;76.6666666666667;78;60.6666666666667;51.3333333333333;43
"Female";50;67;51;55.6666666666667;64;58.3333333333333;73;69.3333333333333;71;52.3333333333333;80.6666666666667;57;45.6666666666667;50;39.6666666666667
"Male";52;73.3333333333333;56.6666666666667;49.6666666666667;61.6666666666667;59.3333333333333;41;22.3333333333333;91.3333333333333;79;91;54.3333333333333;77.3333333333333;52;18.3333333333333
"Female";33;77;74.6666666666667;79.3333333333333;73.6666666666667;70.3333333333333;77.6666666666667;84.3333333333333;73.3333333333333;84.6666666666667;82.3333333333333;74.3333333333333;53.6666666666667;97.3333333333333;46.6666666666667
"Female";36;65.3333333333333;50.6666666666667;88.6666666666667;84.6666666666667;81;68;79;79.3333333333333;72.3333333333333;82.3333333333333;88;72.6666666666667;65;16.6666666666667
"Male";50;85.6666666666667;44.6666666666667;79.3333333333333;83;71;67;84.6666666666667;82;36.6666666666667;74.6666666666667;91.6666666666667;44.3333333333333;72;4.66666666666667
"Female";61;75;70.3333333333333;91;81.3333333333333;67.3333333333333;81.6666666666667;78.3333333333333;71.3333333333333;65.6666666666667;75.3333333333333;75;66;69.6666666666667;7
"Female";63;73.3333333333333;45.6666666666667;85.6666666666667;19.3333333333333;53.6666666666667;55.6666666666667;61.3333333333333;79.6666666666667;82.6666666666667;80.3333333333333;36.6666666666667;42;75.3333333333333;47.3333333333333
"Male";31;54.3333333333333;62;73;63;39;59;62.3333333333333;41;55;68.6666666666667;68.6666666666667;46.6666666666667;80.6666666666667;46.3333333333333
"Male";40;41.6666666666667;37;67;58.3333333333333;43;56.6666666666667;51;59.3333333333333;60.6666666666667;63;60.3333333333333;61;67;34.6666666666667
"Female";55;46.3333333333333;58.3333333333333;72;50;51.3333333333333;59.3333333333333;81.3333333333333;37.6666666666667;82;71;58.3333333333333;30.3333333333333;87;59.6666666666667
"Female";27;77.3333333333333;75.3333333333333;85.6666666666667;81;15.6666666666667;59.6666666666667;71;65.3333333333333;59;94.3333333333333;73.6666666666667;13;58.6666666666667;46.6666666666667
"Female";42;74;65;75.6666666666667;61;58.6666666666667;84;87;44.3333333333333;38;84.6666666666667;92;37;50;40.6666666666667
"Female";53;89;74;83.3333333333333;74.6666666666667;68.6666666666667;74.6666666666667;72.6666666666667;68.3333333333333;66;75;71;67;81;35
"Female";40;67.6666666666667;42.3333333333333;71.3333333333333;60.3333333333333;26.3333333333333;62;68.6666666666667;91;83.6666666666667;79;67.6666666666667;18.6666666666667;50;44.3333333333333
"Female";31;41.6666666666667;59.6666666666667;74.3333333333333;69;47.6666666666667;44.3333333333333;44.3333333333333;56.6666666666667;73.6666666666667;68.3333333333333;66;37.3333333333333;65.3333333333333;21
"Male";40;83.6666666666667;93.6666666666667;92.6666666666667;90.6666666666667;87.6666666666667;92.6666666666667;96.3333333333333;62.3333333333333;90.3333333333333;96.6666666666667;63;51.3333333333333;82;11.3333333333333
"Female";47;82.3333333333333;54;89;73;72.3333333333333;70;90.6666666666667;79.6666666666667;65;80;23;76;77;25.6666666666667
"Male";55;57.6666666666667;61.6666666666667;61.6666666666667;47.6666666666667;58.6666666666667;49;49;57.6666666666667;52.6666666666667;63.6666666666667;55;41.3333333333333;66.6666666666667;40.3333333333333
"Female";51;70;73.3333333333333;62.3333333333333;47;48;62.3333333333333;67.3333333333333;56.6666666666667;65.6666666666667;66.6666666666667;64.3333333333333;27;54.3333333333333;56.3333333333333
"Female";32;71.3333333333333;61;70.3333333333333;49.6666666666667;29.6666666666667;81;38.3333333333333;83.6666666666667;67.6666666666667;71.3333333333333;49.3333333333333;64.3333333333333;68.3333333333333;52.6666666666667
"Female";32;66.3333333333333;57;89;65.6666666666667;51.3333333333333;48.3333333333333;50;57.3333333333333;56;67.3333333333333;48;46.6666666666667;75.6666666666667;14.3333333333333
"Female";56;86;82;99;84.3333333333333;83;84.6666666666667;98.6666666666667;61.3333333333333;79.6666666666667;66.6666666666667;62.3333333333333;60;40.6666666666667;22
"Male";27;67.6666666666667;76.6666666666667;81;71;71.3333333333333;64.6666666666667;82.6666666666667;15.3333333333333;78;79.6666666666667;68.6666666666667;30;88.6666666666667;46.6666666666667
"Male";50;80.3333333333333;33.6666666666667;69.3333333333333;77.3333333333333;64.3333333333333;69.3333333333333;82.6666666666667;70.3333333333333;55.6666666666667;65.6666666666667;56.6666666666667;56.3333333333333;63;28
"Male";60;54;57.3333333333333;77.6666666666667;40.3333333333333;51.6666666666667;65.6666666666667;86.3333333333333;42.3333333333333;75.6666666666667;59;77.6666666666667;50;68;20.3333333333333
"Male";33;47;39.3333333333333;67.6666666666667;71.3333333333333;41.6666666666667;49.3333333333333;58;47.6666666666667;55;60.6666666666667;64.6666666666667;53.3333333333333;66.3333333333333;20
"Male";59;39.6666666666667;65;61.6666666666667;35;18;38;59;18;71.6666666666667;77.3333333333333;36;30.3333333333333;27;26
"Female";52;60.6666666666667;63;84.3333333333333;52;62.3333333333333;73.3333333333333;66.6666666666667;49;64.3333333333333;62.6666666666667;48;57.6666666666667;54.6666666666667;42
"Male";68;23.3333333333333;57.6666666666667;56.3333333333333;45.3333333333333;43;27.3333333333333;34;74;75.6666666666667;77.6666666666667;59.6666666666667;77.6666666666667;48.6666666666667;12
"Male";47;93;85.3333333333333;78.3333333333333;62.3333333333333;59;44;73.3333333333333;59.6666666666667;77.3333333333333;82.3333333333333;84.6666666666667;76.6666666666667;90.3333333333333;44.3333333333333
"Female";50;78;62.3333333333333;74.3333333333333;66;66.6666666666667;65.3333333333333;66;97;55.3333333333333;76.6666666666667;62.6666666666667;73.6666666666667;88;54.6666666666667
"Female";45;67.3333333333333;61.6666666666667;77.6666666666667;53;64.3333333333333;59.6666666666667;75.3333333333333;60.6666666666667;51.3333333333333;62;79.3333333333333;58.6666666666667;65.3333333333333;60.3333333333333
"Female";49;81;78;63.6666666666667;66.3333333333333;61.6666666666667;59;72.6666666666667;63.3333333333333;38;71;60;45;45.6666666666667;31
"Female";44;80.6666666666667;74;94;85;47.6666666666667;78;76.6666666666667;47;52;62.3333333333333;58.3333333333333;46;60;45.6666666666667
